"NU_INSCRICAO","NU_IDADE","TP_SEXO","TP_ST_CONCLUSAO","TP_ANO_CONCLUIU","IN_TREINEIRO","IN_BAIXA_VISAO","IN_CEGUEIRA","IN_SURDEZ","IN_DEFICIENCIA_AUDITIVA","IN_SURDO_CEGUEIRA","IN_DEFICIENCIA_FISICA","IN_DEFICIENCIA_MENTAL","IN_DEFICIT_ATENCAO","IN_DISLEXIA","IN_DISCALCULIA","IN_AUTISMO","IN_VISAO_MONOCULAR","IN_OUTRA_DEF","TP_PRESENCA_CN","TP_PRESENCA_CH","TP_PRESENCA_LC","TP_PRESENCA_MT","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","TP_LINGUA","TP_STATUS_REDACAO","NU_NOTA_REDACAO","CO_ESCOLA"
180013586741,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,410.8,475.4,434.9,428,1,1,340,35479081
180013845343,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.3,510.1,517.7,425.8,0,1,300,42091543
180013586527,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,432.2,497.7,426.6,377,1,1,260,51092760
180013986426,27,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,507.4,567.8,400.1,499.3,1,1,340,31062758
180013908738,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,444.5,487,495.4,520.1,0,1,380,11031689
180013973332,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,502.8,460,427.7,386.9,1,1,340,15582728
180013736895,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427.2,589,521.2,470.7,0,1,520,35046498
180013845344,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,454.4,513.5,541.9,638.7,1,1,520,43140726
180013986431,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,383.2,535.7,514.7,432,0,1,340,52054195
180013973766,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,366.1,411.7,419.9,462.2,1,1,320,14004844
180013465833,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427.2,397.7,510.1,486.6,0,1,400,35276170
180013972273,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,491.5,533.9,550.9,512.7,0,1,600,35980201
180013941248,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,425.7,456.3,400.7,474.3,0,1,440,31001104
180013603528,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,449.2,523.6,432.6,400.1,0,1,280,15539903
180013465837,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.6,402.1,439,493.3,1,1,440,11048018
180013465838,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,425.6,436.8,387.7,422,0,1,580,17014298
180013948895,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,431.1,484.5,430.9,386.4,1,1,320,25076590
180013986433,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,631,637.8,608.5,795.5,0,1,720,42136954
180013944208,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,477.8,486.7,559.7,459.1,1,1,520,35028940
180013965050,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,469.1,606.7,560.9,509.7,1,1,560,15011585
180013948896,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,418.5,420,399.3,458.5,1,1,320,29170583
180013984390,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,541.1,621.8,555.4,376.7,0,1,640,33090432
180013963751,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,511.1,431.6,516.8,552.3,1,1,360,31001503
180013985051,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,487.9,558.7,566.9,492.5,1,1,640,52033651
180013944628,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,395.7,519.5,510.4,459.1,0,1,440,29398304
180013981579,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,439.7,455.8,470.2,387.5,0,1,300,32022050
180013944632,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,594.5,639.6,565.4,703,0,1,600,43041639
180013762269,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,404.4,563.1,361.8,441.8,1,1,320,42055237
180013902356,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,439.6,458.3,455.1,408.7,0,1,320,35925895
180013944636,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,485.1,611.7,571.9,565.1,0,1,640,31080900
180013844285,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,477.8,512.5,488.3,555.1,0,1,400,35049013
180013944639,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,444.9,644.6,612.5,648.5,0,1,400,35109472
180013977809,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,485.5,479.7,453.7,542.5,1,1,400,29464374
180013633439,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,497.7,451.6,515.3,521.3,1,8,0,33076480
180013823661,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,476.1,426.9,403,414.7,1,1,260,35042286
180013922659,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,485.9,595.7,545.4,598.4,1,1,440,43016197
180013986448,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,526.9,671.2,574.3,449.3,0,1,440,33021708
180013965069,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,531.2,445.5,399.9,496,0,1,440,29191092
180013977202,16,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,562.2,511.3,543.1,483.1,0,1,640,52092186
180013973339,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,476,554.9,565.3,423.1,1,1,340,41063325
180013981589,16,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,469.5,466.8,455.6,521.6,1,1,520,21189692
180013990988,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,397.9,508.2,493.3,481.2,0,1,300,51043050
180013586751,16,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,451.9,558.5,362.1,449.2,0,1,500,29368219
180013981902,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,452.2,583.7,590.2,593.8,1,1,480,35002252
180013985061,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,500.3,512.9,498.1,472.4,1,4,0,53003691
180013468968,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,491.3,472.7,570.8,548.9,0,1,760,11002549
180013821512,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,509.5,675.2,629,567.1,0,1,600,43100104
180013821513,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,405.1,450.3,567.1,481.8,0,1,520,35472505
180013845368,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,553.4,614.6,488.3,610.4,0,1,500,43041647
180013754010,24,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,585,621.3,572.7,699.7,0,1,440,43171885
180013468974,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,433,530.8,495.4,486.6,0,1,480,35023553
180013586540,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,419.8,454.3,488,430.3,0,1,560,35005459
180013468980,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,494,669.9,580.5,493,0,1,660,31160148
180013822679,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,526.4,506.3,382.6,520.4,1,1,500,33084238
180013944659,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,445.6,516.2,461.5,478.2,0,1,300,35018351
180013944662,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,499.6,560.4,487.9,430.6,0,1,320,41025059
180013920816,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.6,563.1,497.7,549.8,1,1,320,35175043
180013975486,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,402.7,602.6,564.5,538.1,0,1,580,35415443
180012382376,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.3,578.9,517.2,377.5,0,1,380,53007557
180013965770,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,474,546.1,518.2,536.8,0,1,480,15548341
180013468993,22,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,413.5,472.2,455.1,626.7,1,1,300,27035875
180013974206,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,424.6,432.9,486.8,391.1,1,1,400,43056202
180013977815,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,405.1,490,423.2,419.6,1,1,340,41076648
180013965773,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,533.6,460.2,491.1,513.5,0,1,500,31147966
180013948913,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,439.2,523.8,451.3,553.6,1,1,400,42058732
180013980584,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,417,550,459.6,450,1,1,300,41019814
180013939610,16,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,489.7,461.7,463.2,373.7,0,1,300,53003616
180013920819,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,714.4,741,697.9,935.6,0,1,840,50033000
180013934827,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,446.9,500.8,581.8,548.3,0,1,620,35005368
180013588952,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,411.2,455.5,469.4,450.2,0,1,360,52020371
180013847225,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401.9,483.4,540.3,558.7,0,1,280,25117963
180013948092,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416,544.5,392.5,491.3,1,1,340,28082400
180013947593,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,466,574.7,547,574.7,1,1,360,31174009
180013945476,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,583.1,447.9,519.9,597.7,1,1,400,31082457
180013967272,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,508.9,618.7,447.2,542.3,0,1,520,35916791
180013433791,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,570,585,511.3,428.7,1,4,0,29399238
180013082957,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,457.7,601.7,456.3,494.8,1,1,300,35003499
180013987783,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,674.6,703.5,701.6,771.3,0,1,720,41032039
180013948102,16,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,433.1,604.1,492.1,487.3,1,1,460,52006387
180013977212,24,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.2,475,541.8,509.9,1,1,540,33089388
180013972164,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,500.8,563.6,342.8,467.8,1,1,580,11002484
180013754019,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,647.7,646.2,627.8,507.4,1,1,680,33138079
180013956207,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,554.4,587.7,598.7,646.6,1,8,0,33064792
180013984956,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,508.5,670.8,612.1,658.6,0,1,720,29093490
180013657800,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,494.5,633.9,570.1,473.9,0,1,600,41130618
180013633473,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.8,455.4,373.2,426.9,1,1,320,31218979
180013972295,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,455.1,461.3,456.7,373.9,1,1,300,15039676
180013083838,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,570.1,651.4,560,674.5,0,1,500,43035736
180013945481,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,494.7,617,556.8,634.1,0,1,600,31000442
180013945295,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,589.2,632.1,584.8,575.9,0,1,380,35045676
180013433792,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,575.4,544,501.5,501.9,0,1,600,35371531
180013847235,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,552.7,685.6,620.2,458.7,1,1,780,35197221
180013753892,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,489.4,565.8,526.4,488,1,1,360,35046358
180013908760,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,520.9,428.7,507.9,592.8,1,1,600,50021710
180013083846,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,508.9,600.8,529.6,541.2,1,1,520,27037711
180013947615,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401.9,576.8,550.1,646.1,0,1,600,17026253
180013761887,32,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,403.4,460.7,457.1,386.4,0,4,0,29294606
180013908762,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,502.7,598.1,568.7,481.8,0,1,700,35070212
180013922682,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,428.3,561,508.3,460.9,1,1,260,35016081
180013657803,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,402.7,476.3,430.7,399.2,0,4,0,31001601
180013903732,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,483.5,556.9,506.7,444.2,0,1,240,35055426
180013944767,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.5,474,507.8,401.8,0,1,400,43111564
180013947621,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,521.5,428.2,401,483.9,0,1,300,31159751
180013973793,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,556.4,605.5,569.6,530.3,0,1,420,33031720
180013921026,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.8,512.8,369.7,397.1,0,6,0,53007549
180013991005,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,472.4,559.6,458.8,470.3,1,1,780,31134635
180013972171,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,502.5,455.6,494,504.6,1,6,0,51015099
180013947626,21,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,466.3,529.5,517.4,583.1,0,1,580,43189199
180013948922,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,489.7,504.4,471.8,549.4,1,1,300,28020766
180013908765,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,537.5,638.1,605.5,618.3,0,1,860,43246400
180013987803,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,428.4,550.9,502,481.9,0,1,320,35027728
180013947662,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415,602.8,552,572.3,0,1,380,25020986
180013636729,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,436.5,595.6,509.9,569.2,0,1,500,43061737
180013974232,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,472.9,558.7,431.1,452.7,1,1,300,50011774
180013588962,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,579.1,633.5,579,576.2,0,1,560,42013763
180013973361,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,450,414,467.3,501.5,1,1,440,33045844
180013944772,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,547.6,644.4,572.9,532.7,0,1,320,35010561
180013964129,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,434,598.3,505.1,601.6,0,1,440,31008788
180013922687,27,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,547.6,602.5,553.3,417.3,0,1,500,11028483
180013920828,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,597,663.3,593.8,729.2,0,1,460,35433412
180013475232,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,406.8,501.8,409,382.8,1,1,300,35009994
180013475234,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,399.7,562,573.5,422.4,1,1,380,33082146
180013942992,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,465,588.4,501,444.6,1,1,340,21022461
180013903466,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.4,627.5,601.9,455.2,0,1,540,31043613
180013436845,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,545.2,614,561,602.2,0,1,600,35125830
180013987809,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416.7,523.8,390,481.7,1,6,0,35001521
180013973325,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,376.3,469.5,495.9,456.7,0,1,340,31001791
180013974239,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,475.8,633.5,598,550.4,0,1,580,27049248
180013980934,21,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,441,473.4,393.5,386.6,0,1,320,29093350
180013083865,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,575,692.2,688.1,640.2,0,1,780,41147022
180013085887,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,434.7,649.9,527,755.9,1,1,680,43123678
180013980306,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,633.5,646.7,500.4,744.4,1,1,460,29441730
180013102116,24,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,595.5,529.8,519,451.2,1,1,380,42061954
180013636747,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,440.5,410.9,424.6,380.4,1,1,380,31213306
180013973797,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427.9,473.7,413.7,492.2,1,1,360,15040364
180013980307,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,461.9,559.8,490.7,500.7,1,1,500,35039901
180013922692,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,534.7,598,519.5,511.9,0,1,480,35016743
180013934863,20,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.8,598.1,459.8,504.9,0,1,360,31000086
180013903476,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,636.2,682.2,618.2,628.2,0,1,700,42132258
180013988449,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,462.2,669.3,571.3,663.6,0,1,620,31172600
180013951077,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,415.8,536.6,426.7,538.1,0,1,520,29427940
180013738959,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,427.7,603.2,577.2,498.9,1,1,420,35001259
180013948930,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,377.2,433.8,457.7,513.3,1,1,220,29315492
180013943008,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,538.2,600.9,546.8,472.8,0,1,620,32035519
180013102118,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,432.7,467.3,459.9,437.8,1,1,260,35474873
180013847263,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,450.1,443.1,452.5,462.6,1,1,340,26111020
180013639981,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,501.6,568.4,531.5,594.3,0,1,500,33102503
180013938218,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,430.4,491.2,373,642,1,1,360,41010760
180013945130,34,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,489.7,590.2,480,505.6,1,1,520,51036550
180013952373,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,545.5,535.9,497.4,565.3,1,1,500,43033520
180013980528,22,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,492.1,608.7,489.8,545,1,1,320,52030814
180013938220,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,577.7,602.7,539.9,649,0,1,380,35004236
180013429360,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,440.7,501,496.1,457,1,1,300,52019250
180013975223,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,443,436.1,552,457.3,1,1,320,52022730
180013967289,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,473.9,464.6,506.6,375,0,1,380,35900175
180013951089,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,568.2,606.2,483.4,558.4,1,1,460,41352750
180013903486,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416.6,476.1,447.1,549,0,3,0,29093317
180013753908,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,401.3,527.1,459.2,520.4,1,1,300,35040964
180013973802,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,566.9,590.5,610.3,517.9,1,1,560,35034794
180013429366,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,387.5,496.5,556.1,479.6,1,1,480,35006973
180013588755,20,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,429.6,472.1,390.3,438.5,1,4,0,35009155
180013605909,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,479.6,448.2,487.3,467.5,1,1,400,31010791
180013984273,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,468.9,498.5,388.9,458.2,1,1,360,52101169
180013943029,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.6,633.9,569.5,550.5,0,1,520,35906463
180013951115,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,438.7,599.3,569,532,0,1,620,33548250
180013820527,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,480.2,538.1,532.9,652,0,1,540,42010179
180013991386,18,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,444.7,640.5,553.7,548.4,0,1,520,31002364
180013983947,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,542.9,542.1,451,535.5,1,1,520,35015635
180013946424,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,474.2,578.1,501,557.5,1,1,360,43146066
180013946423,17,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,448.7,595.4,448.1,434.9,0,8,0,42091390
180013921041,19,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,437,604.8,529.6,403.6,0,1,480,13031007
180013588973,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.8,559.6,477.6,466.5,0,1,300,35002811
180013991388,57,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.5,617,411.5,418.3,1,1,260,33045445
180013820529,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,491.7,621.2,524,485,1,1,440,31001384
180013903495,30,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,441.3,573.9,411.2,485.3,1,1,320,31008885
180013991389,18,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,576.7,691.1,604,617.4,0,1,560,41147260
180013973375,19,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,477.3,605,547.6,472.4,0,1,580,29096596
180013955102,38,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,444.2,578,499,457.3,1,6,0,52021084
180013951106,22,"F",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,373.5,431.6,448.1,392.1,1,1,260,11005041
180013955110,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,490.8,486.6,564.7,517,0,1,320,41024060
180013972194,17,"M",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,525.3,595.4,586.6,614.9,1,1,580,53007182
